nombre,precio,url,tienda,fecha_actualizacion,precio_num,cant_std,unit_std,precio_unitario,categoria_limpia,posible_error_precio,categoria_ml
Sopa de caracol 1 La Moderna 250 g,$13.50,https://www.walmart.com.mx/ip/sopa-de-caracol-1-la-moderna-250-g/00750101832211?athbdg=L1300&from=/search,Walmart,2026-04-24T23:29:56.176Z,13.5,1.0,L,13.5,Pastas,False,Pasta
Sopa de pluma Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-pluma-aurrera-200-g/00750179162632?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa de caracol Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-caracol-aurrera-200-g/00750179162633?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa de estrella Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-estrella-aurrera-200-g/00750179162625?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa de letra Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-letra-aurrera-200-g/00750179167082?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa de tornillo Italpasta 500 g,$15.00,https://www.walmart.com.mx/ip/sopa-de-tornillo-italpasta-500-g/00750107901126?athbdg=L1510&from=/search,Walmart,2026-04-24T23:29:56.176Z,15.0,0.5,kg,30.0,Pastas,False,Pasta
Sopa de munición Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-municion-aurrera-200-g/00750179162626?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa de fideo Aurrera 200 g,$6.50,https://www.walmart.com.mx/ip/sopa-de-fideo-aurrera-200-g/00750179162628?from=/search,Walmart,2026-04-24T23:29:56.176Z,6.5,0.2,kg,32.5,Pastas,False,Pasta
Sopa pluma rayada Italpasta 500 g,$15.00,https://www.walmart.com.mx/ip/sopa-pluma-rayada-italpasta-500-g/00750107901128?athbdg=L1510&from=/search,Walmart,2026-04-24T23:30:52.994Z,15.0,0.5,kg,30.0,Pastas,False,Pasta
Sopa de tallarin 1 La Moderna 250 g,$13.50,https://www.walmart.com.mx/ip/sopa-de-tallarin-1-la-moderna-250-g/00750101832214?athbdg=L1300&from=/search,Walmart,2026-04-24T23:30:52.994Z,13.5,1.0,L,13.5,Pastas,False,Pasta
Spaghetti Italpasta de 500 g,$15.00,https://www.walmart.com.mx/ip/spaghetti-italpasta-de-500-g/00750107901130?athbdg=L1600&from=/search,Walmart,2026-04-24T23:31:40.081Z,15.0,0.5,kg,30.0,Pastas,False,Pasta
Pasta Codo 2 La Moderna 450 Gr,19.90,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/,Soriana,2026-04-24T23:45:46.758Z,19.9,2.0,L,9.95,Pastas,False,Pasta
Pasta de Coditos Precíssimo 200g,6.10,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=24&sz=24&pageNumber=2&forceOldView=false&view=grid,Soriana,2026-04-24T23:46:21.159Z,6.1,0.2,kg,30.5,Pastas,False,Pasta
Pasta de Fideo Delgado Precíssimo 200g,6.10,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=24&sz=24&pageNumber=2&forceOldView=false&view=grid,Soriana,2026-04-24T23:46:21.160Z,6.1,0.2,kg,30.5,Pastas,False,Pasta
Pasta de Munición Precíssimo 200g,6.10,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.592Z,6.1,0.2,kg,30.5,Pastas,False,Pasta
Pasta de Letras Precíssimo 200g,6.10,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.593Z,6.1,0.2,kg,30.5,Pastas,False,Pasta
Sopa de fideo Yemina mediano 350g,10.00,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.593Z,10.0,0.35,kg,28.571428571428573,Pastas,False,Pasta
Sopa Yemina codo liso 1 454 g,10.90,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.593Z,10.9,0.454,kg,24.008810572687224,Pastas,False,Pasta
Sopa Vesta codo 160 g,3.50,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.593Z,3.5,0.16,kg,21.875,Pastas,False,Pasta
Sopa Inst De Verdudas Sabor Piquin-Limon,30.90,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=48&sz=24&pageNumber=3&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:46:53.594Z,30.9,1.0,unidad,30.9,Pastas,False,Pasta
Pasta Codito Precíssimo 180 gr,4.50,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.569Z,4.5,0.18,kg,25.0,Pastas,False,Pasta
Pasta P/Sopa Italpasta Pieza,24.50,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.569Z,24.5,1.0,unidad,24.5,Pastas,False,Pasta
Sopa Inst De Verduras Sabor Vegetales,30.90,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.569Z,30.9,1.0,unidad,30.9,Pastas,False,Pasta
Sopa Yemina tornillo 454 g,12.50,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.569Z,12.5,0.454,kg,27.53303964757709,Pastas,False,Pasta
Pasta de Moñito Precíssimo 200g,6.10,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.570Z,6.1,0.2,kg,30.5,Pastas,False,Pasta
Sopa Yemina fideo mediano 454 g,10.50,https://www.soriana.com/despensa/cremas-sopas-y-pures/sopa-de-pasta/?cgid=sopa-de-pasta&srule=frijoles&start=72&sz=24&pageNumber=4&forceOldView=false&view=grid&cref=0,Soriana,2026-04-24T23:47:32.570Z,10.5,0.454,kg,23.12775330396476,Pastas,False,Pasta
Pasta Rotini De Luigi,27.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,27.0,1.0,unidad,27.0,Pastas,False,Pasta
Pasta Farfalle De Luigi,27.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,27.0,1.0,unidad,27.0,Pastas,False,Pasta
Pasta Spaguetti Grueso De Luigi,27.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,27.0,1.0,unidad,27.0,Pastas,False,Pasta
Sopa De Pasta Codo No 4,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Municiones,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Moñito,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Letras,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Pasta Fettuccine De Luigi,27.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,27.0,1.0,unidad,27.0,Pastas,False,Pasta
Sopa De Pasta Fideo Cambray,22.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,22.5,1.0,unidad,22.5,Pastas,False,Pasta
Sopa De Pasta Moño Mediano,22.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,22.5,1.0,unidad,22.5,Pastas,False,Pasta
Pasta Para Sopa Tortiglioni,25.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,25.8,1.0,unidad,25.8,Pastas,False,Pasta
Pasta Para Sopa Capellini,26.70..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,26.7,1.0,unidad,26.7,Pastas,False,Pasta
Pasta Para Sopa Spaghetti No 7,10.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,10.8,1.0,unidad,10.8,Pastas,False,Pasta
Pasta Para Sopa Mini Fusilli,15.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,15.5,1.0,unidad,15.5,Pastas,False,Pasta
Pasta Para Sopa Spaghetti,26.70..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,26.7,1.0,unidad,26.7,Pastas,False,Pasta
Pasta Para Sopa Fideo No 2,10.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,10.8,1.0,unidad,10.8,Pastas,False,Pasta
Pasta Para Sopa Penne Rigate,25.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,25.8,1.0,unidad,25.8,Pastas,False,Pasta
Pasta Para Sopa Spaghetti No 5,10.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,10.8,1.0,unidad,10.8,Pastas,False,Pasta
Sopa De Pasta Macarron,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Tallarin No 1,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Fideo No 2,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Señas,9.02..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,9.02,1.0,unidad,9.02,Pastas,False,Pasta
Sopa De Pasta Unicornio,14.50..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.5,1.0,unidad,14.5,Pastas,False,Pasta
Sopa De Pasta Fideo No 0,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Spaghetti,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=1&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:32:30.539Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Pasta Para Sopa Codo No 2,10.80..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,10.8,1.0,unidad,10.8,Pastas,False,Pasta
Pasta Spaguetti Mediano De Luigi,27.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,27.0,1.0,unidad,27.0,Pastas,False,Pasta
Sopa De Pasta Estrella,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Codo No 3,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Codo No 2,14.40..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,14.4,1.0,unidad,14.4,Pastas,False,Pasta
Sopa De Pasta Fideo No 0,26.00..,https://www.lacomer.com.mx/lacomer/?utm_source=google&utm_medium=search&utm_campaign=fresko&utm_term=folleto&utm_content=24abr_10may_2026&gad_source=1&gad_campaignid=11025727661&gbraid=0AAAAADPHgffr5eXtFUzR_tdfpSOSAujaE&gclid=Cj0KCQjwkrzPBhCqARIsAJN460nyGTiKVxHuPv94_DbiCBsI4zAvF4rPuCSOTlD7VMYLwwlz9KnJO8QaAsrVEALw_wcB#!/item-search/137/pasta/false?p=2&t=0&succId=137&succFmt=100,La Comer,2026-04-28T00:33:20.458Z,26.0,1.0,unidad,26.0,Pastas,False,Pasta
